State ,District ,Crop,Crop_Year,Season,Area ,Production,Yield
Telangana,MEDAK,Other Kharif pulses,2014,Kharif     ,39,36,0.92
Telangana,MEDAK,Other Kharif pulses,2015,Kharif     ,54,24,0.44
Telangana,KHAMMAM,other oilseeds,2013,Kharif     ,3494,44021,12.6
Telangana,KHAMMAM,other oilseeds,2014,Kharif     ,3319,89158,26.86
Telangana,KHAMMAM,other oilseeds,2015,Kharif     ,3739,79947,21.38
Telangana,MEDAK,other oilseeds,2013,Kharif     ,32,55,1.72
Telangana,MEDAK,other oilseeds,2014,Kharif     ,36,47,1.31
Telangana,NALGONDA,other oilseeds,2013,Kharif     ,119,1499,12.6
Telangana,NALGONDA,other oilseeds,2014,Kharif     ,114,3062,26.86
Telangana,NALGONDA,other oilseeds,2015,Kharif     ,155,3314,21.38
Telangana,RANGAREDDI,other oilseeds,2014,Kharif     ,6,2,0.33
Telangana,ADILABAD,Potato,2016,Rabi       ,1,10,10
Telangana,MAHBUBNAGAR,Potato,2013,Whole Year ,2,29,14.5
Telangana,MAHBUBNAGAR,Potato,2014,Rabi       ,2,27,13.5
Telangana,MEDAK,Potato,2013,Whole Year ,2997,38830,12.96
Telangana,MEDAK,Potato,2014,Rabi       ,2408,28990,12.04
Telangana,MEDAK,Potato,2015,Rabi       ,1671,19825,11.86
Telangana,MEDAK,Potato,2016,Kharif     ,16,155,9.69
Telangana,MEDAK,Potato,2016,Rabi       ,29,281,9.69
Telangana,MEDAK,Potato,2018,Rabi       ,11,204,18.55
Telangana,MEDAK,Potato,2019,Rabi       ,16,200,12.5
Telangana,MEDCHAL MALKAJGIRI,Potato,2016,Rabi       ,2,24,12
Telangana,NAGARKURNOOL,Potato,2016,Rabi       ,40,406,10.15
Telangana,NAGARKURNOOL,Potato,2017,Rabi       ,1,12,12
Telangana,RANGAREDDI,Potato,2013,Whole Year ,513,8552,16.67
Telangana,RANGAREDDI,Potato,2014,Kharif     ,9,173,19.22
Telangana,RANGAREDDI,Potato,2014,Rabi       ,627,12052,19.22
Telangana,RANGAREDDI,Potato,2015,Rabi       ,549,8641,15.74
Telangana,RANGAREDDI,Potato,2016,Kharif     ,21,250,11.9
Telangana,RANGAREDDI,Potato,2016,Rabi       ,30,357,11.9
Telangana,RANGAREDDI,Potato,2017,Kharif     ,11,132,12
Telangana,RANGAREDDI,Potato,2017,Rabi       ,21,252,12
Telangana,RANGAREDDI,Potato,2018,Rabi       ,17,316,18.59
Telangana,RANGAREDDI,Potato,2019,Rabi       ,3,38,12.67
Telangana,SANGAREDDY,Potato,2016,Rabi       ,2031,19711,9.71
Telangana,SANGAREDDY,Potato,2017,Rabi       ,1201,16368,13.63
Telangana,SANGAREDDY,Potato,2018,Rabi       ,1183,27823,23.52
Telangana,SANGAREDDY,Potato,2019,Rabi       ,585,8405,14.37
Telangana,SIDDIPET,Potato,2016,Rabi       ,459,4455,9.71
Telangana,SIDDIPET,Potato,2017,Kharif     ,8,31,3.88
Telangana,SIDDIPET,Potato,2017,Rabi       ,364,1391,3.82
Telangana,SIDDIPET,Potato,2018,Kharif     ,8,24,3
Telangana,SIDDIPET,Potato,2018,Rabi       ,324,965,2.98
Telangana,SIDDIPET,Potato,2019,Kharif     ,3,,0
Telangana,SIDDIPET,Potato,2019,Rabi       ,135,2986,22.12
Telangana,VIKARABAD,Potato,2016,Rabi       ,598,7113,11.89
Telangana,VIKARABAD,Potato,2017,Rabi       ,573,7902,13.79
Telangana,VIKARABAD,Potato,2018,Rabi       ,404,6708,16.6
Telangana,VIKARABAD,Potato,2019,Rabi       ,255,826,3.24
Telangana,YADADRI,Potato,2016,Rabi       ,2,20,10
Telangana,ADILABAD,Ragi,2014,Rabi       ,8,9,1.13
Telangana,ADILABAD,Ragi,2015,Rabi       ,4,2,0.5
Telangana,"HANUMAKONDA
",Ragi,2019,Kharif     ,9,14,1.56
Telangana,JANGOAN,Ragi,2019,Kharif     ,3,5,1.67
Telangana,JAYASHANKAR,Ragi,2019,Kharif     ,7,11,1.57
Telangana,JOGULAMBA,Ragi,2019,Kharif     ,2,3,1.5
Telangana,KAMAREDDY,Ragi,2016,Kharif     ,2,2,1
Telangana,KAMAREDDY,Ragi,2019,Kharif     ,1,2,2
Telangana,KHAMMAM,Ragi,2019,Kharif     ,2,3,1.5
Telangana,KOMARAM BHEEM ASIFABAD,Ragi,2018,Kharif     ,17,17,1
Telangana,KOMARAM BHEEM ASIFABAD,Ragi,2019,Kharif     ,14,22,1.57
Telangana,MAHBUBNAGAR,Ragi,2013,Kharif     ,933,1154,1.24
Telangana,MAHBUBNAGAR,Ragi,2013,Rabi       ,184,286,1.55
Telangana,MAHBUBNAGAR,Ragi,2014,Kharif     ,879,639,0.73
Telangana,MAHBUBNAGAR,Ragi,2014,Rabi       ,206,150,0.73
Telangana,MAHBUBNAGAR,Ragi,2015,Kharif     ,587,236,0.4
Telangana,MAHBUBNAGAR,Ragi,2015,Rabi       ,118,47,0.4
Telangana,MAHBUBNAGAR,Ragi,2016,Kharif     ,490,573,1.17
Telangana,MAHBUBNAGAR,Ragi,2016,Rabi       ,233,272,1.17
Telangana,MAHBUBNAGAR,Ragi,2017,Kharif     ,816,887,1.09
Telangana,MAHBUBNAGAR,Ragi,2017,Rabi       ,244,265,1.09
Telangana,MAHBUBNAGAR,Ragi,2018,Kharif     ,593,621,1.05
Telangana,MAHBUBNAGAR,Ragi,2018,Rabi       ,84,82,0.98
Telangana,MAHBUBNAGAR,Ragi,2019,Kharif     ,910,1459,1.6
Telangana,MAHBUBNAGAR,Ragi,2019,Rabi       ,176,282,1.6
Telangana,MEDAK,Ragi,2013,Kharif     ,10,14,1.4
Telangana,MEDAK,Ragi,2014,Kharif     ,5,6,1.2
Telangana,MEDAK,Ragi,2015,Kharif     ,4,2,0.5
Telangana,MEDAK,Ragi,2016,Kharif     ,1,1,1
Telangana,MEDAK,Ragi,2019,Kharif     ,25,40,1.6
Telangana,MEDAK,Ragi,2019,Rabi       ,3,5,1.67
Telangana,MEDCHAL MALKAJGIRI,Ragi,2019,Kharif     ,1,2,2
Telangana,NAGARKURNOOL,Ragi,2016,Kharif     ,152,178,1.17
Telangana,NAGARKURNOOL,Ragi,2017,Kharif     ,207,287,1.39
Telangana,NAGARKURNOOL,Ragi,2017,Rabi       ,2,3,1.5
Telangana,NAGARKURNOOL,Ragi,2018,Kharif     ,235,187,0.8
Telangana,NAGARKURNOOL,Ragi,2018,Rabi       ,17,17,1
Telangana,NAGARKURNOOL,Ragi,2019,Kharif     ,174,256,1.47
Telangana,NAGARKURNOOL,Ragi,2019,Rabi       ,11,16,1.45
Telangana,NALGONDA,Ragi,2019,Kharif     ,3,5,1.67
Telangana,NARAYANAPET,Ragi,2018,Kharif     ,17,18,1.06
Telangana,NARAYANAPET,Ragi,2018,Rabi       ,2,2,1
Telangana,NARAYANAPET,Ragi,2019,Kharif     ,33,52,1.58
Telangana,NARAYANAPET,Ragi,2019,Rabi       ,21,33,1.57
Telangana,NIRMAL,Ragi,2016,Rabi       ,11,13,1.18
Telangana,NIRMAL,Ragi,2018,Rabi       ,6,6,1
Telangana,NIRMAL,Ragi,2019,Kharif     ,3,5,1.67
Telangana,NIZAMABAD,Ragi,2014,Rabi       ,2,2,1
Telangana,PEDDAPALLI,Ragi,2019,Kharif     ,3,5,1.67
Telangana,RAJANNA,Ragi,2019,Kharif     ,1,2,2
Telangana,RANGAREDDI,Ragi,2013,Kharif     ,261,559,2.14
Telangana,RANGAREDDI,Ragi,2013,Rabi       ,327,508,1.55
Telangana,RANGAREDDI,Ragi,2014,Kharif     ,312,688,2.21
Telangana,RANGAREDDI,Ragi,2014,Rabi       ,115,254,2.21
Telangana,RANGAREDDI,Ragi,2015,Kharif     ,151,166,1.1
Telangana,RANGAREDDI,Ragi,2015,Rabi       ,56,61,1.09
Telangana,RANGAREDDI,Ragi,2016,Kharif     ,63,68,1.08
Telangana,RANGAREDDI,Ragi,2016,Rabi       ,1,1,1
Telangana,RANGAREDDI,Ragi,2017,Kharif     ,15,17,1.13
Telangana,RANGAREDDI,Ragi,2018,Kharif     ,22,21,0.95
Telangana,RANGAREDDI,Ragi,2019,Kharif     ,69,109,1.58
Telangana,RANGAREDDI,Ragi,2019,Rabi       ,2,3,1.5
Telangana,SANGAREDDY,Ragi,2018,Rabi       ,1,1,1
Telangana,VIKARABAD,Ragi,2016,Kharif     ,28,30,1.07
Telangana,VIKARABAD,Ragi,2016,Rabi       ,51,55,1.08
Telangana,VIKARABAD,Ragi,2017,Kharif     ,50,57,1.14
Telangana,VIKARABAD,Ragi,2017,Rabi       ,27,31,1.15
Telangana,VIKARABAD,Ragi,2018,Kharif     ,96,94,0.98
Telangana,VIKARABAD,Ragi,2018,Rabi       ,62,61,0.98
Telangana,VIKARABAD,Ragi,2019,Kharif     ,146,231,1.58
Telangana,VIKARABAD,Ragi,2019,Rabi       ,41,65,1.59
Telangana,WANAPARTHY,Ragi,2016,Kharif     ,102,119,1.17
Telangana,WANAPARTHY,Ragi,2017,Kharif     ,93,107,1.15
Telangana,WANAPARTHY,Ragi,2017,Rabi       ,1,1,1
Telangana,WANAPARTHY,Ragi,2018,Kharif     ,54,53,0.98
Telangana,WANAPARTHY,Ragi,2018,Rabi       ,4,4,1
Telangana,WANAPARTHY,Ragi,2019,Kharif     ,59,93,1.58
Telangana,WANAPARTHY,Ragi,2019,Rabi       ,8,13,1.63
Telangana,WARANGAL,Ragi,2019,Kharif     ,5,8,1.6
Telangana,YADADRI,Ragi,2019,Kharif     ,18,28,1.56
Telangana,ADILABAD,Rapeseed &Mustard,2013,Rabi       ,6,4,0.67
Telangana,ADILABAD,Rapeseed &Mustard,2014,Rabi       ,696,1224,1.76
Telangana,ADILABAD,Rapeseed &Mustard,2015,Rabi       ,281,163,0.58
Telangana,KARIMNAGAR,Rapeseed &Mustard,2013,Rabi       ,638,426,0.67
Telangana,KARIMNAGAR,Rapeseed &Mustard,2014,Rabi       ,1119,2269,2.03
Telangana,KARIMNAGAR,Rapeseed &Mustard,2015,Rabi       ,804,1237,1.54
Telangana,KHAMMAM,Rapeseed &Mustard,2013,Rabi       ,1,1,1
Telangana,MEDAK,Rapeseed &Mustard,2013,Rabi       ,4,3,0.75
Telangana,NIZAMABAD,Rapeseed &Mustard,2013,Rabi       ,194,210,1.08
Telangana,NIZAMABAD,Rapeseed &Mustard,2014,Rabi       ,439,469,1.07
Telangana,NIZAMABAD,Rapeseed &Mustard,2015,Rabi       ,280,265,0.95
Telangana,ADILABAD,Rice,2013,Kharif     ,65502,175303,2.68
Telangana,ADILABAD,Rice,2013,Rabi       ,25191,73608,2.92
Telangana,ADILABAD,Rice,2014,Kharif     ,36084,81003,2.24
Telangana,ADILABAD,Rice,2014,Rabi       ,13996,45123,3.22
Telangana,ADILABAD,Rice,2015,Kharif     ,42575,108571,2.55
Telangana,ADILABAD,Rice,2015,Rabi       ,14929,43025,2.88
Telangana,ADILABAD,Rice,2016,Kharif     ,1230,3174,2.58
Telangana,ADILABAD,Rice,2016,Rabi       ,29,110,3.79
Telangana,ADILABAD,Rice,2017,Kharif     ,556,1334,2.4
Telangana,ADILABAD,Rice,2017,Rabi       ,15,54,3.6
Telangana,ADILABAD,Rice,2018,Kharif     ,385,1222,3.17
Telangana,ADILABAD,Rice,2018,Rabi       ,42,143,3.4
Telangana,ADILABAD,Rice,2019,Kharif     ,508,1846,3.63
Telangana,ADILABAD,Rice,2019,Rabi       ,197,733,3.72
Telangana,BHADRADRI,Rice,2016,Kharif     ,45862,160803,3.51
Telangana,BHADRADRI,Rice,2016,Rabi       ,7531,30960,4.11
Telangana,BHADRADRI,Rice,2017,Kharif     ,46629,143736,3.08
Telangana,BHADRADRI,Rice,2017,Rabi       ,7601,28648,3.77
Telangana,BHADRADRI,Rice,2018,Kharif     ,46593,153058,3.28
Telangana,BHADRADRI,Rice,2018,Rabi       ,7064,28722,4.07
Telangana,BHADRADRI,Rice,2019,Kharif     ,57972,212583,3.67
Telangana,BHADRADRI,Rice,2019,Rabi       ,22711,74810,3.29
Telangana,"HANUMAKONDA
",Rice,2016,Kharif     ,15772,54193,3.44
Telangana,"HANUMAKONDA
",Rice,2016,Rabi       ,22198,83731,3.77
Telangana,"HANUMAKONDA
",Rice,2017,Kharif     ,16651,41011,2.46
Telangana,"HANUMAKONDA
",Rice,2017,Rabi       ,18146,76903,4.24
Telangana,"HANUMAKONDA
",Rice,2018,Kharif     ,15384,53875,3.5
Telangana,"HANUMAKONDA
",Rice,2018,Rabi       ,13316,43676,3.28
Telangana,"HANUMAKONDA
",Rice,2019,Kharif     ,26807,93851,3.5
Telangana,"HANUMAKONDA
",Rice,2019,Rabi       ,30042,114100,3.8
Telangana,JAGITIAL,Rice,2016,Kharif     ,39759,150647,3.79
Telangana,JAGITIAL,Rice,2016,Rabi       ,59092,221122,3.74
Telangana,JAGITIAL,Rice,2017,Kharif     ,43602,118554,2.72
Telangana,JAGITIAL,Rice,2017,Rabi       ,48935,171273,3.5
Telangana,JAGITIAL,Rice,2018,Kharif     ,58567,248968,4.25
Telangana,JAGITIAL,Rice,2018,Rabi       ,48087,181769,3.78
Telangana,JAGITIAL,Rice,2019,Kharif     ,92491,412140,4.46
Telangana,JAGITIAL,Rice,2019,Rabi       ,102546,391623,3.82
Telangana,JANGOAN,Rice,2016,Kharif     ,20004,68734,3.44
Telangana,JANGOAN,Rice,2016,Rabi       ,34336,123884,3.61
Telangana,JANGOAN,Rice,2017,Kharif     ,26245,65901,2.51
Telangana,JANGOAN,Rice,2017,Rabi       ,25116,88634,3.53
Telangana,JANGOAN,Rice,2018,Kharif     ,22506,69814,3.1
Telangana,JANGOAN,Rice,2018,Rabi       ,18949,53038,2.8
Telangana,JANGOAN,Rice,2019,Kharif     ,30645,97972,3.2
Telangana,JANGOAN,Rice,2019,Rabi       ,46799,165949,3.55
Telangana,JAYASHANKAR,Rice,2016,Kharif     ,62937,213267,3.39
Telangana,JAYASHANKAR,Rice,2016,Rabi       ,24331,88395,3.63
Telangana,JAYASHANKAR,Rice,2017,Kharif     ,59970,148281,2.47
Telangana,JAYASHANKAR,Rice,2017,Rabi       ,24906,87096,3.5
Telangana,JAYASHANKAR,Rice,2018,Kharif     ,27081,98737,3.65
Telangana,JAYASHANKAR,Rice,2018,Rabi       ,11331,37664,3.32
Telangana,JAYASHANKAR,Rice,2019,Kharif     ,33296,106814,3.21
Telangana,JAYASHANKAR,Rice,2019,Rabi       ,25912,93024,3.59
Telangana,JOGULAMBA,Rice,2016,Kharif     ,15493,39019,2.52
Telangana,JOGULAMBA,Rice,2016,Rabi       ,6546,17393,2.66
Telangana,JOGULAMBA,Rice,2017,Kharif     ,17677,40241,2.28
Telangana,JOGULAMBA,Rice,2017,Rabi       ,8373,21301,2.54
Telangana,JOGULAMBA,Rice,2018,Kharif     ,21127,54233,2.57
Telangana,JOGULAMBA,Rice,2018,Rabi       ,6277,17645,2.81
Telangana,JOGULAMBA,Rice,2019,Kharif     ,27604,87891,3.18
Telangana,JOGULAMBA,Rice,2019,Rabi       ,17810,56458,3.17
Telangana,KAMAREDDY,Rice,2016,Kharif     ,35357,139448,3.94
Telangana,KAMAREDDY,Rice,2016,Rabi       ,44593,172486,3.87
Telangana,KAMAREDDY,Rice,2017,Kharif     ,54599,165648,3.03
Telangana,KAMAREDDY,Rice,2017,Rabi       ,39332,149540,3.8
Telangana,KAMAREDDY,Rice,2018,Kharif     ,54663,232427,4.25
Telangana,KAMAREDDY,Rice,2018,Rabi       ,23451,88082,3.76
Telangana,KAMAREDDY,Rice,2019,Kharif     ,84732,382141,4.51
Telangana,KAMAREDDY,Rice,2019,Rabi       ,74463,309096,4.15
Telangana,KARIMNAGAR,Rice,2013,Kharif     ,209454,732042,3.5
Telangana,KARIMNAGAR,Rice,2013,Rabi       ,208458,768793,3.69
Telangana,KARIMNAGAR,Rice,2014,Kharif     ,179282,632136,3.53
Telangana,KARIMNAGAR,Rice,2014,Rabi       ,99151,358827,3.62
Telangana,KARIMNAGAR,Rice,2015,Kharif     ,116345,381263,3.28
Telangana,KARIMNAGAR,Rice,2015,Rabi       ,54053,172699,3.19
Telangana,KARIMNAGAR,Rice,2016,Kharif     ,33075,125321,3.79
Telangana,KARIMNAGAR,Rice,2016,Rabi       ,61906,262172,4.24
Telangana,KARIMNAGAR,Rice,2017,Kharif     ,46710,135833,2.91
Telangana,KARIMNAGAR,Rice,2017,Rabi       ,55178,232575,4.21
Telangana,KARIMNAGAR,Rice,2018,Kharif     ,54612,207034,3.79
Telangana,KARIMNAGAR,Rice,2018,Rabi       ,48707,179437,3.68
Telangana,KARIMNAGAR,Rice,2019,Kharif     ,79406,267201,3.36
Telangana,KARIMNAGAR,Rice,2019,Rabi       ,89721,350809,3.91
Telangana,KHAMMAM,Rice,2013,Kharif     ,148142,432575,2.92
Telangana,KHAMMAM,Rice,2013,Rabi       ,43642,142709,3.27
Telangana,KHAMMAM,Rice,2014,Kharif     ,110439,328435,2.97
Telangana,KHAMMAM,Rice,2014,Rabi       ,35269,127744,3.62
Telangana,KHAMMAM,Rice,2015,Kharif     ,109579,337054,3.08
Telangana,KHAMMAM,Rice,2015,Rabi       ,12143,32288,2.66
Telangana,KHAMMAM,Rice,2016,Kharif     ,37999,135788,3.57
Telangana,KHAMMAM,Rice,2016,Rabi       ,30735,124661,4.06
Telangana,KHAMMAM,Rice,2017,Kharif     ,56206,153450,2.73
Telangana,KHAMMAM,Rice,2017,Rabi       ,51130,192913,3.77
Telangana,KHAMMAM,Rice,2018,Kharif     ,82437,295619,3.59
Telangana,KHAMMAM,Rice,2018,Rabi       ,31843,99255,3.12
Telangana,KHAMMAM,Rice,2019,Kharif     ,92196,335225,3.64
Telangana,KHAMMAM,Rice,2019,Rabi       ,82093,318849,3.88
Telangana,KOMARAM BHEEM ASIFABAD,Rice,2016,Kharif     ,11980,32619,2.72
Telangana,KOMARAM BHEEM ASIFABAD,Rice,2016,Rabi       ,2836,7297,2.57
Telangana,KOMARAM BHEEM ASIFABAD,Rice,2017,Kharif     ,7311,13071,1.79
Telangana,KOMARAM BHEEM ASIFABAD,Rice,2017,Rabi       ,2263,6158,2.72
Telangana,KOMARAM BHEEM ASIFABAD,Rice,2018,Kharif     ,11774,24619,2.09
Telangana,KOMARAM BHEEM ASIFABAD,Rice,2018,Rabi       ,2737,6424,2.35
Telangana,KOMARAM BHEEM ASIFABAD,Rice,2019,Kharif     ,24201,67787,2.8
Telangana,KOMARAM BHEEM ASIFABAD,Rice,2019,Rabi       ,5026,15063,3
Telangana,MAHABUBABAD,Rice,2016,Kharif     ,29989,102569,3.42
Telangana,MAHABUBABAD,Rice,2016,Rabi       ,17792,56952,3.2
Telangana,MAHABUBABAD,Rice,2017,Kharif     ,36342,85729,2.36
Telangana,MAHABUBABAD,Rice,2017,Rabi       ,16660,54895,3.3
Telangana,MAHABUBABAD,Rice,2018,Kharif     ,39461,123355,3.13
Telangana,MAHABUBABAD,Rice,2018,Rabi       ,14264,49853,3.5
Telangana,MAHABUBABAD,Rice,2019,Kharif     ,46834,157409,3.36
Telangana,MAHABUBABAD,Rice,2019,Rabi       ,46056,155301,3.37
Telangana,MAHBUBNAGAR,Rice,2013,Kharif     ,103744,301561,2.91
Telangana,MAHBUBNAGAR,Rice,2013,Rabi       ,64886,177139,2.73
Telangana,MAHBUBNAGAR,Rice,2014,Kharif     ,111302,282357,2.54
Telangana,MAHBUBNAGAR,Rice,2014,Rabi       ,49468,135740,2.74
Telangana,MAHBUBNAGAR,Rice,2015,Kharif     ,66075,149451,2.26
Telangana,MAHBUBNAGAR,Rice,2015,Rabi       ,30203,65571,2.17
Telangana,MAHBUBNAGAR,Rice,2016,Kharif     ,32691,92029,2.82
Telangana,MAHBUBNAGAR,Rice,2016,Rabi       ,19638,50136,2.55
Telangana,MAHBUBNAGAR,Rice,2017,Kharif     ,31129,60217,1.93
Telangana,MAHBUBNAGAR,Rice,2017,Rabi       ,27990,82682,2.95
Telangana,MAHBUBNAGAR,Rice,2018,Kharif     ,11792,28749,2.44
Telangana,MAHBUBNAGAR,Rice,2018,Rabi       ,6839,17727,2.59
Telangana,MAHBUBNAGAR,Rice,2019,Kharif     ,13972,48385,3.46
Telangana,MAHBUBNAGAR,Rice,2019,Rabi       ,17109,56682,3.31
Telangana,MANCHERIAL,Rice,2016,Kharif     ,27651,85954,3.11
Telangana,MANCHERIAL,Rice,2016,Rabi       ,14572,53989,3.7
Telangana,MANCHERIAL,Rice,2017,Kharif     ,29897,56949,1.9
Telangana,MANCHERIAL,Rice,2017,Rabi       ,17437,64622,3.71
Telangana,MANCHERIAL,Rice,2018,Kharif     ,39549,127625,3.23
Telangana,MANCHERIAL,Rice,2018,Rabi       ,20738,75860,3.66
Telangana,MANCHERIAL,Rice,2019,Kharif     ,65137,174176,2.67
Telangana,MANCHERIAL,Rice,2019,Rabi       ,38616,164002,4.25
Telangana,MEDAK,Rice,2013,Kharif     ,108639,393985,3.63
Telangana,MEDAK,Rice,2013,Rabi       ,62331,230500,3.7
Telangana,MEDAK,Rice,2014,Kharif     ,73983,234342,3.17
Telangana,MEDAK,Rice,2014,Rabi       ,36910,128742,3.49
Telangana,MEDAK,Rice,2015,Kharif     ,61512,174884,2.84
Telangana,MEDAK,Rice,2015,Rabi       ,22659,64895,2.86
Telangana,MEDAK,Rice,2016,Kharif     ,31715,97175,3.06
Telangana,MEDAK,Rice,2016,Rabi       ,45504,187795,4.13
Telangana,MEDAK,Rice,2017,Kharif     ,45317,130422,2.88
Telangana,MEDAK,Rice,2017,Rabi       ,32224,110915,3.44
Telangana,MEDAK,Rice,2018,Kharif     ,31269,108722,3.48
Telangana,MEDAK,Rice,2018,Rabi       ,11881,38233,3.22
Telangana,MEDAK,Rice,2019,Kharif     ,48432,212181,4.38
Telangana,MEDAK,Rice,2019,Rabi       ,31649,118399,3.74
Telangana,MEDCHAL MALKAJGIRI,Rice,2016,Kharif     ,1907,5015,2.63
Telangana,MEDCHAL MALKAJGIRI,Rice,2016,Rabi       ,4522,17577,3.89
Telangana,MEDCHAL MALKAJGIRI,Rice,2017,Kharif     ,4844,16005,3.3
Telangana,MEDCHAL MALKAJGIRI,Rice,2017,Rabi       ,4552,17898,3.93
Telangana,MEDCHAL MALKAJGIRI,Rice,2018,Kharif     ,4032,16757,4.16
Telangana,MEDCHAL MALKAJGIRI,Rice,2018,Rabi       ,2702,9084,3.36
Telangana,MEDCHAL MALKAJGIRI,Rice,2019,Kharif     ,5139,20191,3.93
Telangana,MEDCHAL MALKAJGIRI,Rice,2019,Rabi       ,3877,13360,3.45
Telangana,MULUGU,Rice,2018,Kharif     ,35880,130818,3.65
Telangana,MULUGU,Rice,2018,Rabi       ,13416,44595,3.32
Telangana,MULUGU,Rice,2019,Kharif     ,38066,130186,3.42
Telangana,MULUGU,Rice,2019,Rabi       ,16336,62502,3.83
Telangana,NAGARKURNOOL,Rice,2016,Kharif     ,7727,21549,2.79
Telangana,NAGARKURNOOL,Rice,2016,Rabi       ,11482,26776,2.33
Telangana,NAGARKURNOOL,Rice,2017,Kharif     ,8272,18074,2.18
Telangana,NAGARKURNOOL,Rice,2017,Rabi       ,17634,55917,3.17
Telangana,NAGARKURNOOL,Rice,2018,Kharif     ,15792,37538,2.38
Telangana,NAGARKURNOOL,Rice,2018,Rabi       ,16758,44560,2.66
Telangana,NAGARKURNOOL,Rice,2019,Kharif     ,24324,80975,3.33
Telangana,NAGARKURNOOL,Rice,2019,Rabi       ,36066,124752,3.46
Telangana,NALGONDA,Rice,2013,Kharif     ,192185,546190,2.84
Telangana,NALGONDA,Rice,2013,Rabi       ,201558,659095,3.27
Telangana,NALGONDA,Rice,2014,Kharif     ,177458,549765,3.1
Telangana,NALGONDA,Rice,2014,Rabi       ,145917,491594,3.37
Telangana,NALGONDA,Rice,2015,Kharif     ,127904,390235,3.05
Telangana,NALGONDA,Rice,2015,Rabi       ,84826,230218,2.71
Telangana,NALGONDA,Rice,2016,Kharif     ,56261,189543,3.37
Telangana,NALGONDA,Rice,2016,Rabi       ,81289,285324,3.51
Telangana,NALGONDA,Rice,2017,Kharif     ,63661,170548,2.68
Telangana,NALGONDA,Rice,2017,Rabi       ,97074,307336,3.17
Telangana,NALGONDA,Rice,2018,Kharif     ,93564,290703,3.11
Telangana,NALGONDA,Rice,2018,Rabi       ,86191,283655,3.29
Telangana,NALGONDA,Rice,2019,Kharif     ,129052,445100,3.45
Telangana,NALGONDA,Rice,2019,Rabi       ,148819,512086,3.44
Telangana,NARAYANAPET,Rice,2018,Kharif     ,19629,47856,2.44
Telangana,NARAYANAPET,Rice,2018,Rabi       ,10892,28232,2.59
Telangana,NARAYANAPET,Rice,2019,Kharif     ,33896,107416,3.17
Telangana,NARAYANAPET,Rice,2019,Rabi       ,26102,87885,3.37
Telangana,NIRMAL,Rice,2016,Kharif     ,20477,63822,3.12
Telangana,NIRMAL,Rice,2016,Rabi       ,17116,51776,3.03
Telangana,NIRMAL,Rice,2017,Kharif     ,20313,48406,2.38
Telangana,NIRMAL,Rice,2017,Rabi       ,15877,59285,3.73
Telangana,NIRMAL,Rice,2018,Kharif     ,26224,84913,3.24
Telangana,NIRMAL,Rice,2018,Rabi       ,17119,59043,3.45
Telangana,NIRMAL,Rice,2019,Kharif     ,38778,141501,3.65
Telangana,NIRMAL,Rice,2019,Rabi       ,40684,157488,3.87
Telangana,NIZAMABAD,Rice,2013,Kharif     ,152303,622200,4.09
Telangana,NIZAMABAD,Rice,2013,Rabi       ,108509,421992,3.89
Telangana,NIZAMABAD,Rice,2014,Kharif     ,112427,404400,3.6
Telangana,NIZAMABAD,Rice,2014,Rabi       ,56845,216125,3.8
Telangana,NIZAMABAD,Rice,2015,Kharif     ,80451,208770,2.59
Telangana,NIZAMABAD,Rice,2015,Rabi       ,17578,54017,3.07
Telangana,NIZAMABAD,Rice,2016,Kharif     ,86923,342824,3.94
Telangana,NIZAMABAD,Rice,2016,Rabi       ,99099,412252,4.16
Telangana,NIZAMABAD,Rice,2017,Kharif     ,91750,322501,3.51
Telangana,NIZAMABAD,Rice,2017,Rabi       ,81531,331260,4.06
Telangana,NIZAMABAD,Rice,2018,Kharif     ,101266,425722,4.2
Telangana,NIZAMABAD,Rice,2018,Rabi       ,67088,265937,3.96
Telangana,NIZAMABAD,Rice,2019,Kharif     ,143238,594581,4.15
Telangana,NIZAMABAD,Rice,2019,Rabi       ,130653,526924,4.03
Telangana,PEDDAPALLI,Rice,2016,Kharif     ,37754,143050,3.79
Telangana,PEDDAPALLI,Rice,2016,Rabi       ,58685,256160,4.36
Telangana,PEDDAPALLI,Rice,2017,Kharif     ,50069,146101,2.92
Telangana,PEDDAPALLI,Rice,2017,Rabi       ,38596,157780,4.09
Telangana,PEDDAPALLI,Rice,2018,Kharif     ,57805,231104,4
Telangana,PEDDAPALLI,Rice,2018,Rabi       ,40312,157015,3.89
Telangana,PEDDAPALLI,Rice,2019,Kharif     ,77960,298821,3.83
Telangana,PEDDAPALLI,Rice,2019,Rabi       ,77967,318027,4.08
Telangana,RAJANNA,Rice,2016,Kharif     ,18093,68554,3.79
Telangana,RAJANNA,Rice,2016,Rabi       ,36173,144186,3.99
Telangana,RAJANNA,Rice,2017,Kharif     ,22724,70513,3.1
Telangana,RAJANNA,Rice,2017,Rabi       ,22901,74062,3.23
Telangana,RAJANNA,Rice,2018,Kharif     ,22978,85019,3.7
Telangana,RAJANNA,Rice,2018,Rabi       ,19023,67037,3.52
Telangana,RAJANNA,Rice,2019,Kharif     ,40746,176878,4.34
Telangana,RAJANNA,Rice,2019,Rabi       ,53823,212601,3.95
Telangana,RANGAREDDI,Rice,2013,Kharif     ,27054,62711,2.32
